id,key,value,type
1185157759,power,pole,regular
1185157759,source,bing,regular
1185157770,power,pole,regular
1185157770,source,bing,regular
1185157794,power,pole,regular
1185157794,source,bing,regular
1185157796,power,pole,regular
1185157796,source,bing,regular
1185157799,power,pole,regular
1185157799,source,bing,regular
1185157803,power,pole,regular
1185157803,source,bing,regular
1185157806,power,pole,regular
1185157806,source,bing,regular
1185157834,power,pole,regular
1185157834,source,bing,regular
1185157837,power,pole,regular
1185157837,source,bing,regular
1185157839,power,pole,regular
1185157839,source,bing,regular
1185157851,power,pole,regular
1185157851,source,bing,regular
1185157872,power,pole,regular
1185157872,source,bing,regular
1185157893,power,pole,regular
1185157893,source,bing,regular
1185157909,power,pole,regular
1185157909,source,bing,regular
1185157914,power,pole,regular
1185157914,source,bing,regular
1185157923,power,pole,regular
1185157923,source,Bing,regular
1185157929,power,pole,regular
1185157929,source,bing,regular
1185157949,power,pole,regular
1185157949,source,bing,regular
1185157953,power,pole,regular
1185157953,source,bing,regular
1185157968,power,pole,regular
1185157968,source,bing,regular
1185157988,power,pole,regular
1185157988,source,bing,regular
1185157994,power,pole,regular
1185157994,source,bing,regular
1185157997,power,pole,regular
1185157997,source,Bing,regular
1185158004,power,pole,regular
1185158004,source,bing,regular
1185158029,power,pole,regular
1185158029,source,bing,regular
1185158032,power,pole,regular
1185158032,source,bing,regular
1185158037,power,pole,regular
1185158037,source,bing,regular
1185158041,power,pole,regular
1185158041,source,bing,regular
1185158073,power,pole,regular
1185158073,source,bing,regular
1185158076,power,pole,regular
1185158076,source,bing,regular
1185158080,power,pole,regular
1185158080,source,bing,regular
1185158083,power,pole,regular
1185158083,source,bing,regular
1185158107,power,pole,regular
1185158107,source,bing,regular
1185158111,power,pole,regular
1185158111,source,bing,regular
1185158115,power,pole,regular
1185158115,source,bing,regular
1185158121,power,pole,regular
1185158121,source,bing,regular
1185158158,power,pole,regular
1185158158,source,bing,regular
1185158166,power,pole,regular
1185158166,source,bing,regular
1185158191,power,pole,regular
1185158191,source,bing,regular
1185158201,power,pole,regular
1185158201,source,bing,regular
1185158206,power,pole,regular
1185158206,source,bing,regular
1185158231,power,pole,regular
1185158231,source,bing,regular
1185158241,power,pole,regular
1185158241,source,bing,regular
1185158254,power,pole,regular
1185158254,source,bing,regular
1185158273,power,pole,regular
1185158273,source,bing,regular
1185158281,power,pole,regular
1185158284,power,pole,regular
1185158284,source,bing,regular
1185158288,power,pole,regular
1185158288,source,bing,regular
1185158319,power,pole,regular
1185158319,source,bing,regular
1185158324,power,pole,regular
1185158324,source,bing,regular
1185158331,power,pole,regular
1185158331,source,bing,regular
1185158359,power,pole,regular
1185158359,source,bing,regular
1185158366,power,pole,regular
1185158366,source,bing,regular
1185158369,power,pole,regular
1185158369,source,bing,regular
1185158376,power,pole,regular
1185158376,source,bing,regular
1185158381,power,pole,regular
1185158381,source,bing,regular
1185158401,power,pole,regular
1185158401,source,bing,regular
1185158412,power,pole,regular
1185158412,source,bing,regular
1185158418,power,pole,regular
1185158418,source,bing,regular
1185158421,power,pole,regular
1185158421,source,bing,regular
1185158444,power,pole,regular
1185158444,source,bing,regular
1185158456,power,pole,regular
1185158456,source,bing,regular
1185158460,power,pole,regular
1185158460,source,bing,regular
1185158487,power,pole,regular
1185158487,source,bing,regular
1185232329,power,tower,regular
1185232329,source,bing,regular
1185452184,power,pole,regular
1185452184,source,bing,regular
1185452197,power,pole,regular
1185452197,source,bing,regular
1185452321,power,pole,regular
1185452321,source,bing,regular
1185452429,power,pole,regular
1185452429,source,bing,regular
1185452552,power,pole,regular
1185452552,source,bing,regular
1185452561,power,pole,regular
1185452561,source,bing,regular
1185452606,power,pole,regular
1185452606,source,bing,regular
1185452614,power,pole,regular
1185452614,source,bing,regular
1185452664,power,pole,regular
1185452664,source,bing,regular
1185452673,power,pole,regular
1185452673,source,bing,regular
1185452675,power,pole,regular
1185452675,source,bing,regular
1185452691,power,pole,regular
1185452691,source,bing,regular
1186347332,power,pole,regular
1186347332,source,bing,regular
1186347345,power,pole,regular
1186347345,source,bing,regular
1186347347,power,pole,regular
1186347347,source,bing,regular
1186347349,power,pole,regular
1186347349,source,bing,regular
1186347358,power,pole,regular
1186347358,source,bing,regular
1186347363,power,pole,regular
1186347363,source,bing,regular
1186347364,power,pole,regular
1186347364,source,bing,regular
1186347365,power,pole,regular
1186347365,source,bing,regular
1186347374,power,pole,regular
1186347374,source,bing,regular
1186347377,power,pole,regular
1186347377,source,bing,regular
1186347379,power,pole,regular
1186347379,source,bing,regular
1186347388,power,pole,regular
1186347388,source,bing,regular
1186347389,power,pole,regular
1186347389,source,bing,regular
1186347393,power,pole,regular
1186347393,source,bing,regular
1186347403,power,pole,regular
1186347403,source,bing,regular
1186347423,power,pole,regular
1186347423,source,bing,regular
1186347429,power,pole,regular
1186347429,source,bing,regular
1186347430,power,pole,regular
1186347430,source,bing,regular
1186347432,power,pole,regular
1186347432,source,bing,regular
1186347446,power,pole,regular
1186347446,source,bing,regular
1186347452,power,pole,regular
1186347452,source,bing,regular
1186347454,power,pole,regular
1186347454,source,bing,regular
1186347463,power,pole,regular
1186347463,source,bing,regular
1186347469,power,pole,regular
1186347469,source,bing,regular
1186347474,power,pole,regular
1186347474,source,bing,regular
1186347512,power,pole,regular
1186347512,source,bing,regular
1186347514,power,pole,regular
1186347514,source,bing,regular
1186347528,power,pole,regular
1186347528,source,bing,regular
1186347534,power,pole,regular
1186347534,source,bing,regular
1186347537,power,pole,regular
1186347537,source,bing,regular
1186347544,power,pole,regular
1186347544,source,bing,regular
1186347552,power,pole,regular
1186347552,source,bing,regular
1186347554,power,pole,regular
1186347554,source,bing,regular
1186347573,power,pole,regular
1186347573,source,bing,regular
1186347579,power,pole,regular
1186347579,source,bing,regular
1186347581,power,pole,regular
1186347581,source,bing,regular
1202306605,highway,turning_circle,regular
1203287149,highway,turning_circle,regular
1203325542,crossing,zebra,regular
1203325542,highway,crossing,regular
1203343857,highway,turning_circle,regular
1215362853,highway,turning_circle,regular
1215362866,highway,turning_circle,regular
1226375599,man_made,winery,regular
1226375599,name,Woodinville Wine Cellars,regular
1226375599,shop,wine,regular
1226375599,tourism,attraction,regular
1226375600,man_made,winery,regular
1226375600,name,Distefano Winery,regular
1226375600,shop,wine,regular
1226375600,tourism,attraction,regular
1226375614,man_made,winery,regular
1226375614,name,Facelli Winery,regular
1226375614,shop,wine,regular
1226375614,tourism,attraction,regular
1226375621,man_made,winery,regular
1226375621,name,Tefft Winery,regular
1226375621,shop,wine,regular
1226375621,tourism,attraction,regular
1263966694,highway,turning_circle,regular
1365547205,amenity,school,regular
1365547205,name,C O Sorenson Early Childhood Center,regular
1365547205,wheelchair,yes,toilets
1365547205,wheelchair,yes,regular
1374183743,amenity,school,regular
1374183743,name,Lynnwood High School,regular
1374183743,wikidata,Q6709488,regular
1404297474,housenumber,4003,addr
1404297474,street,238th Place Southeast,addr
1455334376,leisure,sports_centre,regular
1455334376,name,Pop Keeney Stadium,regular
1455334376,wikidata,Q7229023,regular
1656756266,traffic_calming,bump,regular
1656756290,traffic_calming,bump,regular
1656756360,traffic_calming,bump,regular
1656756417,traffic_calming,bump,regular
1656756429,traffic_calming,bump,regular
1656756451,traffic_calming,bump,regular
1656756458,traffic_calming,bump,regular
1656756576,traffic_calming,bump,regular
1656756623,traffic_calming,bump,regular
1656756720,traffic_calming,bump,regular
1656757039,traffic_calming,bump,regular
1656757073,traffic_calming,bump,regular
1656757113,traffic_calming,bump,regular
1656757149,traffic_calming,bump,regular
1656757495,traffic_calming,bump,regular
1656757580,traffic_calming,bump,regular
1656757632,traffic_calming,bump,regular
1656758099,traffic_calming,bump,regular
1656758149,traffic_calming,bump,regular
1680933441,amenity,restaurant,regular
1680933441,cuisine,vietnamese,regular
1680933441,name,Pho Hao,regular
1682300160,name,Sid's Handy Mart,regular
1682300160,shop,convenience,regular
1682300160,source,Visit,regular
1700619028,access,no,regular
1700619028,barrier,lift_gate,regular
1700619028,bicycle,yes,regular
1700619028,foot,yes,regular
1700619028,horse,yes,regular
1700619028,motor_vehicle,private,regular
1704779703,crossing,zebra,regular
1704779703,highway,crossing,regular
1704996429,highway,turning_circle,regular
1707613560,highway,turning_circle,regular
1711979189,dataset_id,KCGIS,gtfs
1711979189,stop_id,82700,gtfs
1711979189,highway,bus_stop,regular
1711979189,name,I-405 & Juanita Woodinville Way NE,regular
1711979189,public_transport,platform,regular
1711979189,ref,82700,regular
1711979189,shelter,yes,regular
1711979189,source,King County GIS,regular
1711979212,highway,turning_loop,regular
1713540712,highway,turning_circle,regular
1714996427,highway,turning_circle,regular
1716375875,highway,turning_circle,regular
1716376103,highway,turning_circle,regular
1716388131,amenity,restaurant,regular
1716388131,name,Ella's Deli,regular
1716388963,highway,turning_circle,regular
1716388976,highway,turning_circle,regular
1716389123,highway,turning_circle,regular
1716389185,highway,turning_circle,regular
1716389253,highway,turning_circle,regular
1716390310,name,picnic table,regular
1716390310,tourism,picnic_site,regular
1716467189,highway,traffic_signals,regular
1719505212,highway,turning_circle,regular
1719505216,highway,turning_circle,regular
1719996333,amenity,school,regular
1719996333,name,21 Acres,regular
1720121124,highway,motorway_junction,regular
1720121124,ref,23,regular
1733624762,crossing,traffic_signals,regular
1733624762,highway,crossing,regular
1733624820,tourism,picnic_site,regular
1733685606,name,Fred Zante Farm,regular
1733685614,amenity,cafe,regular
1733685614,cuisine,coffee_shop,regular
1733685614,name,Tully's Coffee,regular
1733685617,amenity,fast_food,regular
1733685617,cuisine,burger,regular
1733685617,name,Wendy's,regular
1733685630,highway,motorway_junction,regular
1733685630,ref,22,regular
1733685673,highway,turning_circle,regular
1733685712,highway,traffic_signals,regular
1733685721,highway,traffic_signals,regular
1733685841,access,Woodinville Post Office,regular
1733685841,city,Woodinville,addr
1733685841,housenumber,17610,addr
1733685841,postcode,98072,addr
1733685841,state,WA,addr
1733685841,street,Woodinville Snohomish Road Northeast,addr
1733685841,amenity,post_office,regular
1733685841,collection_times,Mo-Fr 17:30; Sa 15:00; Su off,regular
1733685841,name,Woodinville Post Office,regular
1733685841,opening_hours,Mo-Fr 08:30-18:00; Sa 09:00-15:00; Su off,regular
1733689122,historic,memorial,regular
1733689122,name,"Elizabeth ""Liz"" Duncan",regular
1733689122,website,http://lizduncanmemorial.com,regular
1733690710,housenumber,22010,addr
1733690710,postcode,98021,addr
1733690710,street,17th Avenue Southeast,addr
1733690710,amenity,restaurant,regular
1733690710,cuisine,asian;chinese,regular
1733690710,name,Inchins Bamboo Garden,regular
1733690710,phone,+1-425-483-4350,regular
1733690710,website,http://www.bamboo-gardens.com/,regular
1733690710,wheelchair,yes,regular
1733693617,highway,turning_circle,regular
1733693618,highway,turning_circle,regular
1733693621,highway,turning_circle,regular
1733693623,highway,turning_circle,regular
1733696327,amenity,cafe,regular
1733696327,cuisine,coffee_shop,regular
1733696327,name,Starbucks,regular
1733696327,wifi,yes,regular
1733697573,tourism,picnic_site,regular
1739857361,highway,turning_circle,regular
1739889383,power,tower,regular
1739889384,power,tower,regular
1739889385,power,tower,regular
1739896076,power,tower,regular
1739896085,power,tower,regular
1739896090,power,tower,regular
1739896095,power,tower,regular
1739896113,power,tower,regular
1739896114,power,tower,regular
1739896115,power,tower,regular
1752762040,power,tower,regular
1752766860,power,tower,regular
1759729146,highway,turning_circle,regular
1765348832,highway,turning_circle,regular
1765348834,highway,turning_circle,regular
1765348837,highway,turning_circle,regular
1766813573,highway,turning_circle,regular
1773228407,highway,turning_circle,regular
1773285760,highway,turning_circle,regular
1773285764,highway,turning_circle,regular
1773285766,highway,turning_circle,regular
1773285778,highway,turning_circle,regular
1773290904,highway,turning_circle,regular
1773299909,highway,turning_circle,regular
1773299922,highway,turning_circle,regular
1773299923,highway,turning_circle,regular
1773304979,highway,turning_circle,regular
1774257711,highway,turning_circle,regular
1774257719,highway,turning_circle,regular
1774257720,highway,turning_circle,regular
1774257726,highway,turning_circle,regular
1774257733,highway,turning_circle,regular
1774257740,highway,turning_circle,regular
1774257750,highway,turning_circle,regular
1774318315,highway,turning_circle,regular
1774347247,highway,turning_circle,regular
1781874858,noexit,yes,regular
1784249183,highway,turning_circle,regular
1787977800,highway,turning_circle,regular
1804395340,leisure,playground,regular
1804441350,bus,yes,regular
1804441350,stop_id,76222,gtfs
1804441350,name,Beardslee Blvd & Sunrise Dr,regular
1804441350,public_transport,stop_position,regular
1804441350,ref,76222,regular
1832786225,highway,turning_circle,regular
1832801782,highway,turning_circle,regular
1832801784,highway,turning_circle,regular
1832801790,highway,turning_circle,regular
1832801791,highway,turning_circle,regular
1905095970,bus,yes,regular
1905095970,stop_id,76360,gtfs
1905095970,name,NE Bothell Way & 80th Ave NE,regular
1905095970,public_transport,stop_position,regular
1905095970,ref,76360,regular
1905095980,highway,crossing,regular
1905095992,highway,crossing,regular
1905097138,highway,turning_circle,regular
1905097138,source,Bing,regular
1905097141,highway,turning_circle,regular
1905097141,source,Bing,regular
1923361267,highway,motorway_junction,regular
1923361267,noref,yes,regular
1954478615,name,Simonds Estates,regular
1954478615,place,neighbourhood,regular
1954478616,name,Stonehedge Village,regular
1954478616,place,neighbourhood,regular
1954489984,amenity,place_of_worship,regular
1954489984,name,The Lighthouse,regular
1954489984,opening_hours,Su 10:00-12:00,regular
1954489994,amenity,restaurant,regular
1954489994,name,Fortune Inn,regular
1993612035,highway,turning_circle,regular
2082882071,amenity,cafe,regular
2082882071,name,Starbucks Coffee - QFC,regular
2084051215,name,Snapdoodle,regular
2084051215,shop,toys,regular
2084051292,name,St. Vincent De Paul Thrift Store,regular
2084051292,opening_hours,Mo-Sa 09:00-19:00; Su 11:00-18:00,regular
2084051292,phone,+1-425-483-9497,regular
2084051292,shop,second_hand,regular
2084051292,website,http://svdpseattle.org/,regular
2084051757,amenity,parking,regular
2084051757,covered,no,regular
2084051757,fee,no,regular
2084051757,name,Kenmore Park and Ride,regular
2084051757,park_ride,yes,regular
2084051833,amenity,cafe,regular
2084051833,cuisine,coffee_shop,regular
2084051833,name,Best Friend Espresso,regular
2084052565,name,Kenmore Lanes,regular
2084052565,sport,10pin,regular
2085358633,city,Bothell,addr
2085358633,state,WA,addr
2086598417,city,Kenmore,addr
2086598417,housenumber,7232,addr
2086598417,postcode,98028,addr
2086598417,state,WA,addr
2086598417,street,Bothell Way Northeast,addr
2086598417,name,O'Reilly Auto Parts,regular
2086598417,shop,car_parts,regular
2086802276,city,Bothell,addr
2086802276,housenumber,10024,addr
2086802276,postcode,98011,addr
2086802276,state,WA,addr
2086802276,street,Main Street,addr
2086802276,unit,1b,addr
2086802276,amenity,restaurant,regular
2086802276,cuisine,japanese,regular
2086802276,name,Sushi Zone,regular
2086802276,phone,+1-425-402-9988,regular
2086802276,website,www.sushizone1.com,regular
2086823622,housenumber,24118,addr
2086823622,postcode,98011,addr
2086823622,street,Bothell-Everett Highway,addr
2086823622,amenity,restaurant,regular
2086823622,cuisine,pizza,regular
2086823622,name,Uncle Peteza's,regular
2086823622,takeaway,yes,regular
2086823622,website,www.unclepetezas.net,regular
2090467806,city,Bothell,addr
2090467806,state,WA,addr
2090467806,amenity,fast_food,regular
2090467806,cuisine,burger,regular
2090467806,drive_in,yes,regular
2090467806,name,Burgermaster,regular
2090467806,phone,+1-425-486-8980,regular
2090514437,city,Bothell,addr
2090514437,state,WA,addr
2090514437,name,Bella And Max,regular
2090514437,note,Haircuts for kids,regular
2090514437,phone,+1-425-488-8200,regular
2090514437,shop,hairdresser,regular
2090517943,state,WA,addr
2090517943,amenity,restaurant,regular
2090517943,cuisine,burger,regular
2090517943,drive_in,no,regular
2090517943,name,Red Robin,regular
2090517943,outdoor_seating,no,regular
2090517943,takeaway,yes,regular
2092569936,city,Bothell,addr
2092569936,housenumber,10025,addr
2092569936,postcode,98011,addr
2092569936,state,WA,addr
2092569936,street,Northeast 186th Street,addr
2092569936,amenity,clinic,regular
2092569936,name,Lakeshore Clinic,regular
2092569936,note,"M-F 8am-6pm, Sat 9am-4pm",regular
2092569936,phone,+1-425-486-9131,regular
2092569936,website,www.lakeshoreclinic.com,regular
2092578274,city,Bothell,addr
2092578274,state,WA,addr
2092578274,amenity,fuel,regular
2092578274,name,ARCO,regular
2092578274,opening_hours,24/7,regular
2092578274,website,http://www.arco.com/,regular
2092586594,amenity,cafe,regular
2092586594,cuisine,coffee_shop,regular
2092586594,name,Starbucks Coffee,regular
2092589937,city,Bothell,addr
2092589937,housenumber,18931,addr
2092589937,state,WA,addr
2092589937,street,Bothell Way Northeast,addr
2092589937,amenity,restaurant,regular
2092589937,cuisine,asian,regular
2092589937,name,Bento Teriyaki,regular
2092589937,note,"M-F 11am-9pm, Sat 11am-8am",regular
2092589937,phone,+1-425-489-9393,regular
2093037200,name,Quality Food Center (QFC),regular
2093037200,shop,supermarket,regular
2128423799,city,Bothell,addr
2128423799,housenumber,21225,addr
2128423799,postcode,98021,addr
2128423799,state,WA,addr
2128423799,street,Bothell-Everett Highway,addr
2128423799,amenity,fast_food,regular
2128423799,cuisine,italian,regular
2128423799,drive_in,no,regular
2128423799,name,Readi Spaghetti,regular
2128423799,phone,+1-425-949-5898,regular
2130317569,city,Bothell,addr
2130317569,housenumber,18107,addr
2130317569,postcode,98011,addr
2130317569,state,WA,addr
2130317569,street,Bothell Way Northeast,addr
2130317569,name,Dawn's Candy And Cake,regular
2130317569,note,Cake decorating supplies,regular
2130317569,phone,+1-425-949-5644,regular
2130317569,shop,confectionery,regular
2137824762,housenumber,111,addr
2137824762,postcode,98021,addr
2137824762,street,228th Street Southeast  Suite C,addr
2137824762,amenity,fast_food,regular
2137824762,city,Bothell,regular
2137824762,cuisine,burger,regular
2137824762,name,Five Guys Burgers and Fries,regular
2137824762,phone,+1-425-489-8555,regular
2137824762,website,http://fiveguys.com,regular
2139480343,housenumber,1715,addr
2139480343,street,228th Street Southeast Suite 1,addr
2139480343,amenity,restaurant,regular
2139480343,city,Bothell,regular
2139480343,cuisine,mexican,regular
2139480343,name,Viva Jalisco,regular
2139480343,postal_code,98021,regular
2139480343,source,Receipt,regular
2139480343,state,Washington,regular
2141007108,power,tower,regular
2230489504,man_made,water_tower,regular
2269041500,man_made,water_tower,regular
2269041501,man_made,communications_tower,regular
2270209826,man_made,water_tower,regular
2271284147,man_made,water_tank,regular
2274243024,power,tower,regular
2280380387,man_made,communications_tower,regular
2289495835,highway,turning_circle,regular
2289495838,highway,turning_circle,regular
2289661382,barrier,gate,regular
2294827087,highway,turning_circle,regular
2294870866,highway,turning_circle,regular
2294883384,highway,turning_circle,regular
2294885550,barrier,block,regular
2296076124,city,Woodinville,addr
2296076124,housenumber,17802,addr
2296076124,postcode,98072,addr
2296076124,street,134th Avenue Northeast,addr
2296076124,amenity,bar,regular
2296076124,name,Collective on Tap,regular
2296076124,opening_hours,Mo 15:00-23:00; Tu-Sa 11:00-23:00; Su 11:00-21:00,regular
2296076124,phone,+1-425-488-2795,regular
2296076124,website,http://collectiveontap.com/,regular
2296176539,highway,turning_circle,regular
2296199244,highway,turning_circle,regular
2296217095,highway,turning_circle,regular
2296223616,highway,turning_circle,regular
2296227642,highway,turning_circle,regular
2296236014,highway,turning_circle,regular
2296239238,highway,turning_circle,regular
2296239246,highway,turning_circle,regular
2296242548,highway,turning_circle,regular
2296250566,highway,turning_circle,regular
2296250567,highway,turning_circle,regular
2296254696,highway,turning_circle,regular
2296267204,highway,turning_circle,regular
2296281577,highway,turning_circle,regular
2296286550,highway,turning_circle,regular
2296286568,highway,turning_circle,regular
2296299652,highway,turning_circle,regular
2296299669,highway,turning_circle,regular
2296302318,highway,turning_circle,regular
2296302319,highway,turning_circle,regular
2296302464,amenity,restaurant,regular
2296302464,name,Russell's Restaurant & Loft,regular
2296321557,highway,turning_loop,regular
2296392380,highway,turning_circle,regular
2296399727,highway,turning_circle,regular
2296459921,highway,turning_circle,regular
2297522132,highway,turning_circle,regular
2297528669,highway,turning_circle,regular
2297540428,highway,turning_circle,regular
2297543853,highway,turning_circle,regular
2297551847,highway,turning_circle,regular
2297580678,highway,turning_circle,regular
2297581705,highway,turning_circle,regular
2297594027,highway,traffic_signals,regular
2297620544,highway,turning_circle,regular
2297624966,highway,turning_circle,regular
2297624967,highway,turning_circle,regular
2297642045,dataset_id,KCGIS,gtfs
2297642045,stop_id,76004,gtfs
2297642045,highway,bus_stop,regular
2297642045,name,Bay 2,regular
2297642045,operator,Community Transit,regular
2297642045,public_transport,platform,regular
2297642045,ref,76004,regular
2297642045,shelter,yes,regular
2297642045,source,King County GIS,regular
2298901955,highway,turning_circle,regular
2298915044,highway,turning_circle,regular
2298915048,highway,turning_circle,regular
2305218319,highway,turning_circle,regular
2306504963,highway,turning_circle,regular
2306522426,highway,turning_circle,regular
2306523859,highway,turning_circle,regular
2306538433,highway,turning_circle,regular
2306553337,highway,turning_circle,regular
2306570326,amenity,parking,regular
2307046871,highway,turning_circle,regular
2314631697,highway,turning_circle,regular
2314634408,highway,turning_circle,regular
2314634410,highway,turning_circle,regular
2314634413,highway,turning_circle,regular
2314658587,highway,turning_circle,regular
2314660327,highway,turning_circle,regular
2314668238,highway,turning_circle,regular
2314673985,historic,ruins,regular
2314756532,highway,turning_circle,regular
2314757346,highway,turning_circle,regular
2314758805,highway,turning_circle,regular
2316495016,highway,turning_circle,regular
2358015942,highway,turning_circle,regular
2358015951,highway,traffic_signals,regular
2365763850,city,Bothell,addr
2365763850,housenumber,20710,addr
2365763850,postcode,98012,addr
2365763850,street,Bothell-Everett Highway,addr
2365763850,name,Apna Bazar,regular
2365763850,note,Indian Store,regular
2365763850,operator,Apna Bazar,regular
2365763850,shop,supermarket,regular
2366754648,city,Bothell,addr
2366754648,housenumber,10035,addr
2366754648,postcode,98011,addr
2366754648,street,Main Street,addr
2366754648,amenity,cafe,regular
2366754648,cuisine,coffee_shop,regular
2366754648,internet_access,yes,regular
2366754648,name,Brew,regular
2367593975,city,Bothell,addr
2367593975,housenumber,10007,addr
2367593975,postcode,98011,addr
2367593975,street,Main Street,addr
2367593975,amenity,cafe,regular
2367593975,cuisine,ice_cream,regular
2367593975,name,Baskin-Robbins,regular
2367593975,source,King County GIS;data.seattle.gov,regular
2367593976,city,Bothell,addr
2367593976,housenumber,10009,addr
2367593976,postcode,98011,addr
2367593976,street,Main Street,addr
2367593976,name,Bothell Gold Trader,regular
2367593976,shop,gold,regular
2367593976,source,King County GIS;data.seattle.gov,regular
2367593977,city,Bothell,addr
2367593977,housenumber,10010,addr
2367593977,postcode,98011,addr
2367593977,street,Main Street,addr
2367593977,source,King County GIS;data.seattle.gov,regular
2367593978,city,Bothell,addr
2367593978,housenumber,10011,addr
2367593978,postcode,98011,addr
2367593978,street,Main Street,addr
2367593978,name,Art Musica,regular
2367593978,shop,musical_instrument,regular
2367593978,source,King County GIS;data.seattle.gov,regular
2367593979,city,Bothell,addr
2367593979,housenumber,10013,addr
2367593979,postcode,98011,addr
2367593979,street,Northeast 183rd Street,addr
2367593979,source,King County GIS;data.seattle.gov,regular
2367593980,city,Bothell,addr
2367593980,housenumber,10015,addr
2367593980,postcode,98011,addr
2367593980,street,Main Street,addr
2367593980,amenity,restaurant,regular
2367593980,cuisine,mexican,regular
2367593980,name,Gallo de Oro,regular
2367593980,source,King County GIS;data.seattle.gov,regular
2367593981,city,Bothell,addr
2367593981,housenumber,10015,addr
2367593981,postcode,98011,addr
2367593981,street,Northeast 183rd Street,addr
2367593981,amenity,bank,regular
2367593981,name,Washington Federal,regular
2367593981,source,King County GIS;data.seattle.gov,regular
2367593982,city,Bothell,addr
2367593982,housenumber,10017,addr
2367593982,postcode,98011,addr
2367593982,street,Northeast 185th Street,addr
2367593982,source,King County GIS;data.seattle.gov,regular
2367593983,city,Bothell,addr
2367593983,housenumber,10018,addr
2367593983,postcode,98011,addr
2367593983,street,Northeast 183rd Street,addr
2367593983,source,King County GIS;data.seattle.gov,regular
2367593984,city,Bothell,addr
2367593984,housenumber,10021,addr
2367593984,postcode,98011,addr
2367593984,street,Northeast 183rd Street,addr
2367593984,name,Bothell Florist,regular
2367593984,shop,florist,regular
2367593984,source,King County GIS;data.seattle.gov,regular
2367593985,city,Bothell,addr
2367593985,housenumber,10023,addr
2367593985,postcode,98011,addr
2367593985,street,Northeast 183rd Street,addr
2367593985,amenity,restaurant,regular
2367593985,cuisine,mexican,regular
2367593985,name,Julios,regular
2367593985,phone,+1-425-485-1769,regular
2367593985,source,King County GIS;data.seattle.gov,regular
2367593986,city,Bothell,addr
2367593986,housenumber,10023,addr
2367593986,postcode,98011,addr
2367593986,street,Northeast 185th Street,addr
2367593986,source,King County GIS;data.seattle.gov,regular
2367593987,city,Bothell,addr
2367593987,housenumber,10024,addr
2367593987,postcode,98011,addr
2367593987,street,Main Street,addr
2367593987,source,King County GIS;data.seattle.gov,regular
2367593988,city,Bothell,addr
2367593988,housenumber,10025,addr
2367593988,postcode,98011,addr
2367593988,street,Northeast 183rd Street,addr
2367593988,source,King County GIS;data.seattle.gov,regular
2367593989,city,Bothell,addr
2367593989,housenumber,10026,addr
2367593989,postcode,98011,addr
2367593989,street,Main Street,addr
2367593989,source,King County GIS;data.seattle.gov,regular
2367593990,city,Bothell,addr
2367593990,housenumber,10027,addr
2367593990,postcode,98011,addr
2367593990,street,Main Street,addr
2367593990,name,The Bank of Bargins,regular
2367593990,shop,antiques,regular
2367593990,source,King County GIS;data.seattle.gov,regular
2367593991,city,Bothell,addr
2367593991,housenumber,10028,addr
2367593991,postcode,98011,addr
2367593991,street,Main Street,addr
2367593991,source,King County GIS;data.seattle.gov,regular
2367593992,city,Bothell,addr
2367593992,housenumber,10030,addr
2367593992,postcode,98011,addr
2367593992,street,Main Street,addr
2367593992,name,Main Street Hair Designers,regular
2367593992,phone,+1-425-486-1297,regular
2367593992,shop,hairdresser,regular
2367593992,source,King County GIS;data.seattle.gov,regular
2367593993,city,Bothell,addr
2367593993,housenumber,10031,addr
2367593993,postcode,98011,addr
2367593993,street,Main Street,addr
2367593993,name,Allstate,regular
2367593993,office,insurance,regular
2367593993,source,King County GIS;data.seattle.gov,regular
2367593994,city,Bothell,addr
2367593994,housenumber,10032,addr
2367593994,postcode,98011,addr
2367593994,street,Main Street,addr
2367593994,amenity,fast_food,regular
2367593994,cuisine,doughnut,regular
2367593994,name,Countryside Donut House,regular
2367593994,phone,+1-425-485-4530,regular
2367593994,source,King County GIS;data.seattle.gov,regular
2367593995,city,Bothell,addr
2367593995,housenumber,10034 1/2,addr
2367593995,postcode,98011,addr
2367593995,street,Main Street,addr
2367593995,source,King County GIS;data.seattle.gov,regular
2367593996,city,Bothell,addr
2367593996,housenumber,10034,addr
2367593996,postcode,98011,addr
2367593996,street,Main Street,addr
2367593996,craft,jeweller,regular
2367593996,name,Olson Design,regular
2367593996,source,King County GIS;data.seattle.gov,regular
2367593996,website,www.olsondesign.com,regular
2367593997,city,Bothell,addr
2367593997,housenumber,10035 1/2,addr
2367593997,postcode,98011,addr
2367593997,street,Main Street,addr
2367593997,amenity,social_centre,regular
2367593997,name,Asher Lodge #121,regular
2367593997,source,King County GIS;data.seattle.gov,regular
2367593999,city,Bothell,addr
2367593999,housenumber,10035,addr
2367593999,postcode,98011,addr
2367593999,street,Northeast 183rd Street,addr
2367593999,source,King County GIS;data.seattle.gov,regular
2367594000,city,Bothell,addr
2367594000,housenumber,10036,addr
2367594000,postcode,98011,addr
2367594000,street,Main Street,addr
2367594000,name,Andy's Tonsorial Barber Shop,regular
2367594000,phone,+1-425-468-6510,regular
2367594000,shop,hairdresser,regular
2367594000,source,King County GIS;data.seattle.gov,regular
2367594001,city,Bothell,addr
2367594001,housenumber,10037,addr
2367594001,postcode,98011,addr
2367594001,street,Main Street,addr
2367594001,shop,art,regular
